"cause","effect"
"hsa-miR-149-5p","HOXD4"
"hsa-miR-149-5p","HSPA1A"
"hsa-miR-149-5p","HSPA1B"
"hsa-miR-149-5p","HSPA9"
"hsa-miR-149-5p","ID3"
"hsa-miR-149-5p","IFNGR2"
"hsa-miR-149-5p","IGF1"
"hsa-miR-149-5p","IGFBP4"
"hsa-miR-149-5p","IGFBP5"
"hsa-miR-149-5p","IL6"
"hsa-miR-149-5p","ILF3"
"hsa-miR-149-5p","IRAK1"
"hsa-miR-149-5p","IRAK3"
"hsa-miR-149-5p","ISL2"
"hsa-miR-149-5p","ITGA3"
"hsa-miR-149-5p","JUN"
"hsa-miR-149-5p","KCNA5"
"hsa-miR-149-5p","KCNB1"
"hsa-miR-149-5p","KHSRP"
"hsa-miR-149-5p","KIF1C"
"hsa-miR-149-5p","KIF22"
"hsa-miR-149-5p","KLF3"
"hsa-miR-149-5p","KPNB1"
"hsa-miR-149-5p","KREMEN1"
"hsa-miR-149-5p","KRT8"
"hsa-miR-149-5p","LAX1"
"hsa-miR-149-5p","LCMT1"
"hsa-miR-149-5p","LLGL1"
"hsa-miR-149-5p","LMX1B"
"hsa-miR-149-5p","LRP1"
"hsa-miR-149-5p","LRPPRC"
"hsa-miR-149-5p","LTBP3"
"hsa-miR-149-5p","LTBP4"
"hsa-miR-149-5p","MAD1L1"
"hsa-miR-149-5p","MAFA"
"hsa-miR-149-5p","MAP7D1"
"hsa-miR-149-5p","MAPK1IP1L"
"hsa-miR-149-5p","MAPRE3"
"hsa-miR-149-5p","MAZ"
"hsa-miR-149-5p","MCL1"
"hsa-miR-149-5p","MED1"
"hsa-miR-149-5p","MED26"
"hsa-miR-149-5p","MED28"
"hsa-miR-149-5p","MED9"
"hsa-miR-149-5p","MICAL1"
"hsa-miR-149-5p","MID1"
"hsa-miR-149-5p","MINK1"
"hsa-miR-149-5p","MLX"
"hsa-miR-149-5p","MLXIP"
"hsa-miR-149-5p","MSC"
"hsa-miR-149-5p","MTMR4"
"hsa-miR-149-5p","MYH9"
"hsa-miR-149-5p","MYO10"
"hsa-miR-149-5p","MYO18A"
"hsa-miR-149-5p","MYO18B"
"hsa-miR-149-5p","N4BP3"
"hsa-miR-149-5p","NAV2"
"hsa-miR-149-5p","NCDN"
"hsa-miR-149-5p","NCKIPSD"
"hsa-miR-149-5p","NCOA5"
"hsa-miR-149-5p","NDUFA5"
"hsa-miR-149-5p","NECAP2"
"hsa-miR-149-5p","NF1"
"hsa-miR-149-5p","NFATC1"
"hsa-miR-149-5p","NFE2L1"
"hsa-miR-149-5p","NFIB"
"hsa-miR-149-5p","NFIX"
"hsa-miR-149-5p","NFKBIE"
"hsa-miR-149-5p","NGFR"
"hsa-miR-149-5p","NLRP1"
"hsa-miR-149-5p","NME4"
"hsa-miR-149-5p","NMT1"
"hsa-miR-149-5p","NOC2L"
"hsa-miR-149-5p","NPDC1"
"hsa-miR-149-5p","NPR1"
"hsa-miR-149-5p","NRGN"
"hsa-miR-149-5p","NRP2"
"hsa-miR-149-5p","NUMA1"
"hsa-miR-149-5p","NUP214"
"hsa-miR-149-5p","NXPH3"
"hsa-miR-149-5p","P4HB"
"hsa-miR-149-5p","PACS2"
"hsa-miR-149-5p","PAK3"
"hsa-miR-149-5p","PAN2"
"hsa-miR-149-5p","PAPOLA"
"hsa-miR-149-5p","PBX1"
"hsa-miR-149-5p","PCDH1"
"hsa-miR-149-5p","PDCD6IP"
"hsa-miR-149-5p","PDGFRA"
"hsa-miR-149-5p","PER2"
"hsa-miR-149-5p","PEX6"
"hsa-miR-149-5p","PFKL"
"hsa-miR-149-5p","PHAX"
"hsa-miR-149-5p","PHF12"
"hsa-miR-149-5p","PHYHIP"
"hsa-miR-149-5p","PIGR"
"hsa-miR-149-5p","PIK3C3"
"hsa-miR-149-5p","PIP4K2B"
"hsa-miR-149-5p","PLAGL2"
"hsa-miR-149-5p","PLCG2"
"hsa-miR-149-5p","PLEKHB2"
"hsa-miR-149-5p","PLEKHO1"
"hsa-miR-149-5p","POLDIP2"
"hsa-miR-149-5p","POLR1E"
"hsa-miR-149-5p","POU2F2"
"hsa-miR-149-5p","PPARGC1B"
"hsa-miR-149-5p","PPFIA1"
"hsa-miR-149-5p","PPP4C"
"hsa-miR-149-5p","PQBP1"
"hsa-miR-149-5p","PRPF6"
"hsa-miR-149-5p","PRR13"
"hsa-miR-149-5p","PSAP"
"hsa-miR-149-5p","PSMD1"
"hsa-miR-149-5p","PTAFR"
"hsa-miR-149-5p","PTPRA"
"hsa-miR-149-5p","PTPRE"
"hsa-miR-149-5p","PTPRK"
"hsa-miR-149-5p","PURB"
"hsa-miR-149-5p","PVRL1"
"hsa-miR-149-5p","RAB11B"
"hsa-miR-149-5p","RAB33B"
"hsa-miR-149-5p","RAB3D"
"hsa-miR-149-5p","RAB3IL1"
"hsa-miR-149-5p","RAB5C"
"hsa-miR-149-5p","RAB7A"
"hsa-miR-149-5p","RAP1B"
"hsa-miR-149-5p","RASD1"
"hsa-miR-149-5p","RASD2"
"hsa-miR-149-5p","RBBP4"
"hsa-miR-149-5p","RBM14"
"hsa-miR-149-5p","RBM7"
"hsa-miR-149-5p","REPS2"
"hsa-miR-149-5p","RHOB"
"hsa-miR-149-5p","RIC8A"
"hsa-miR-149-5p","RND2"
"hsa-miR-149-5p","RNF111"
"hsa-miR-149-5p","RNPS1"
"hsa-miR-149-5p","ROBO4"
"hsa-miR-149-5p","RPH3AL"
"hsa-miR-149-5p","RPL13"
"hsa-miR-149-5p","RPL18A"
"hsa-miR-149-5p","RPL5"
"hsa-miR-149-5p","RPLP2"
"hsa-miR-149-5p","RPN2"
"hsa-miR-149-5p","RPS14"
"hsa-miR-149-5p","RPS6KA4"
"hsa-miR-149-5p","RPS6KB1"
"hsa-miR-149-5p","RRAD"
"hsa-miR-149-5p","S1PR2"
"hsa-miR-149-5p","SAP18"
"hsa-miR-149-5p","SATB2"
"hsa-miR-149-5p","SBF1"
"hsa-miR-149-5p","SEMA3F"
"hsa-miR-149-5p","SENP3"
"hsa-miR-149-5p","SERPINH1"
"hsa-miR-149-5p","SIGIRR"
"hsa-miR-149-5p","SIPA1"
"hsa-miR-149-5p","SIT1"
"hsa-miR-149-5p","SIX4"
"hsa-miR-149-5p","SKI"
"hsa-miR-149-5p","SKP1"
"hsa-miR-149-5p","SLC9A3R1"
"hsa-miR-149-5p","SMAD2"
"hsa-miR-149-5p","SMAD9"
"hsa-miR-149-5p","SMS"
"hsa-miR-149-5p","SNCAIP"
"hsa-miR-149-5p","SNRNP200"
"hsa-miR-149-5p","SOCS1"
"hsa-miR-149-5p","SOCS6"
"hsa-miR-149-5p","SON"
"hsa-miR-149-5p","SP1"
"hsa-miR-149-5p","SPAG5"
"hsa-miR-149-5p","SRF"
"hsa-miR-149-5p","SSBP2"
"hsa-miR-149-5p","STEAP3"
"hsa-miR-149-5p","STK11"
"hsa-miR-149-5p","STK35"
"hsa-miR-149-5p","STK4"
"hsa-miR-149-5p","STX16"
"hsa-miR-149-5p","STX3"
"hsa-miR-149-5p","SUMO1"
"hsa-miR-149-5p","SUPT16H"
"hsa-miR-149-5p","SUPT5H"
"hsa-miR-149-5p","SYNJ2"
"hsa-miR-149-5p","SYT7"
"hsa-miR-149-5p","SYTL3"
"hsa-miR-149-5p","TAF7"
"hsa-miR-149-5p","TARDBP"
"hsa-miR-149-5p","TBL1X"
"hsa-miR-149-5p","TBL1XR1"
"hsa-miR-149-5p","TEAD2"
"hsa-miR-149-5p","TES"
"hsa-miR-149-5p","TGFB2"
"hsa-miR-149-5p","THRA"
"hsa-miR-149-5p","TJP3"
"hsa-miR-149-5p","TLN1"
"hsa-miR-149-5p","TMBIM6"
"hsa-miR-149-5p","TNFRSF10B"
"hsa-miR-149-5p","TNFRSF12A"
"hsa-miR-149-5p","TNFRSF8"
"hsa-miR-149-5p","TNFSF15"
"hsa-miR-149-5p","TNPO1"
"hsa-miR-149-5p","TOMM20"
"hsa-miR-149-5p","TOMM70A"
"hsa-miR-149-5p","TOP1"
"hsa-miR-149-5p","TOP2B"
"hsa-miR-149-5p","TOX4"
"hsa-miR-149-5p","TRIM33"
"hsa-miR-149-5p","TRIM65"
"hsa-miR-149-5p","TRIP12"
"hsa-miR-149-5p","TRIP6"
"hsa-miR-149-5p","TROVE2"
"hsa-miR-149-5p","TSC22D3"
"hsa-miR-149-5p","TSPYL4"
"hsa-miR-149-5p","TTLL5"
"hsa-miR-149-5p","TUBB2B"
"hsa-miR-149-5p","TYRO3"
"hsa-miR-149-5p","UBE2B"
"hsa-miR-149-5p","UBE2D3"
"hsa-miR-149-5p","UBE2J1"
"hsa-miR-149-5p","UBE2N"
"hsa-miR-149-5p","UGP2"
"hsa-miR-149-5p","VAV3"
"hsa-miR-149-5p","VLDLR"
"hsa-miR-149-5p","VPS37C"
"hsa-miR-149-5p","WAC"
"hsa-miR-149-5p","WARS"
"hsa-miR-149-5p","WASF2"
"hsa-miR-149-5p","WIZ"
"hsa-miR-149-5p","WNK1"
"hsa-miR-149-5p","WNT7B"
"hsa-miR-149-5p","WT1"
"hsa-miR-149-5p","WWTR1"
"hsa-miR-149-5p","YBX1"
"hsa-miR-149-5p","YWHAZ"
"hsa-miR-149-5p","YY1"
"hsa-miR-149-5p","ZBTB2"
"hsa-miR-149-5p","ZFHX3"
"hsa-miR-149-5p","ZKSCAN1"
"hsa-miR-149-5p","ZNF24"
"hsa-miR-149-5p","ZNF250"
"hsa-miR-149-5p","ZNF276"
"hsa-miR-149-5p","ZNF346"
"hsa-miR-149-5p","ZNF417"
"hsa-miR-149-5p","ZNF473"
"hsa-miR-149-5p","ZNF598"
"hsa-miR-150-5p","ADAM19"
"hsa-miR-150-5p","AEBP2"
"hsa-miR-150-5p","AGTPBP1"
"hsa-miR-150-5p","AKT3"
"hsa-miR-150-5p","ALDOA"
"hsa-miR-150-5p","ANKS1A"
"hsa-miR-150-5p","ARIH2"
"hsa-miR-150-5p","ARNTL2"
"hsa-miR-150-5p","BCL11B"
"hsa-miR-150-5p","BIRC5"
"hsa-miR-150-5p","BMP2"
"hsa-miR-150-5p","BTLA"
"hsa-miR-150-5p","CA12"
"hsa-miR-150-5p","CALCR"
"hsa-miR-150-5p","CAMK2G"
"hsa-miR-150-5p","CAMK4"
"hsa-miR-150-5p","CAP1"
"hsa-miR-150-5p","CAPZB"
"hsa-miR-150-5p","CBL"
"hsa-miR-150-5p","CCND2"
"hsa-miR-150-5p","CCR6"
"hsa-miR-150-5p","CD46"
"hsa-miR-150-5p","CDK2"
"hsa-miR-150-5p","CDKN1B"
"hsa-miR-150-5p","CEP135"
"hsa-miR-150-5p","CFL2"
"hsa-miR-150-5p","CMTM6"
"hsa-miR-150-5p","COL4A4"
"hsa-miR-150-5p","CSNK1A1"
"hsa-miR-150-5p","CXCR4"
"hsa-miR-150-5p","CYCS"
"hsa-miR-150-5p","DENND4A"
"hsa-miR-150-5p","DIS3"
"hsa-miR-150-5p","DKK3"
"hsa-miR-150-5p","DST"
"hsa-miR-150-5p","DYRK1A"
"hsa-miR-150-5p","E2F3"
"hsa-miR-150-5p","EGR2"
"hsa-miR-150-5p","EIF2B2"
"hsa-miR-150-5p","EIF4E2"
"hsa-miR-150-5p","ENSA"
"hsa-miR-150-5p","EP300"
"hsa-miR-150-5p","EPHB2"
"hsa-miR-150-5p","ESR2"
"hsa-miR-150-5p","ETV3"
"hsa-miR-150-5p","EZH2"
"hsa-miR-150-5p","F2R"
"hsa-miR-150-5p","F2RL1"
"hsa-miR-150-5p","FGD6"
"hsa-miR-150-5p","FLT3"
"hsa-miR-150-5p","FOXO4"
"hsa-miR-150-5p","FZD4"
"hsa-miR-150-5p","GABARAPL1"
"hsa-miR-150-5p","GATA6"
"hsa-miR-150-5p","GDI1"
"hsa-miR-150-5p","GLG1"
"hsa-miR-150-5p","GNG11"
"hsa-miR-150-5p","GOLGA2"
"hsa-miR-150-5p","GPX7"
"hsa-miR-150-5p","GRM6"
"hsa-miR-150-5p","GTF3C2"
"hsa-miR-150-5p","HIF1A"
"hsa-miR-150-5p","HMGA2"
"hsa-miR-150-5p","HMGB1"
"hsa-miR-150-5p","HNRNPH3"
"hsa-miR-150-5p","IGF1R"
"hsa-miR-150-5p","IQGAP1"
"hsa-miR-150-5p","IRAK4"
"hsa-miR-150-5p","ITSN1"
"hsa-miR-150-5p","KCNB1"
"hsa-miR-150-5p","KCNIP1"
"hsa-miR-150-5p","KDELR1"
"hsa-miR-150-5p","LAIR1"
"hsa-miR-150-5p","LAT2"
"hsa-miR-150-5p","LMO4"
"hsa-miR-150-5p","MAP2K6"
"hsa-miR-150-5p","MAP3K12"
"hsa-miR-150-5p","MAP3K3"
"hsa-miR-150-5p","MBTPS1"
"hsa-miR-150-5p","MCM6"
"hsa-miR-150-5p","MED16"
"hsa-miR-150-5p","MET"
"hsa-miR-150-5p","MGA"
"hsa-miR-150-5p","MICALL1"
"hsa-miR-150-5p","MLXIP"
"hsa-miR-150-5p","MPP6"
"hsa-miR-150-5p","MYH9"
"hsa-miR-150-5p","MYOCD"
"hsa-miR-150-5p","NFATC3"
"hsa-miR-150-5p","NLGN3"
"hsa-miR-150-5p","NPHP1"
"hsa-miR-150-5p","NPHS1"
"hsa-miR-150-5p","NR2F2"
"hsa-miR-150-5p","NUDT3"
"hsa-miR-150-5p","NUP98"
"hsa-miR-150-5p","NXPH3"
"hsa-miR-150-5p","PAK3"
"hsa-miR-150-5p","PAPPA"
"hsa-miR-150-5p","PARP1"
"hsa-miR-150-5p","PAX5"
"hsa-miR-150-5p","PCDH1"
"hsa-miR-150-5p","PCYT1A"
"hsa-miR-150-5p","PDHB"
"hsa-miR-150-5p","PDIA6"
"hsa-miR-150-5p","PEG10"
"hsa-miR-150-5p","PIGR"
"hsa-miR-150-5p","PIK3AP1"
"hsa-miR-150-5p","PNRC1"
"hsa-miR-150-5p","POU2AF1"
"hsa-miR-150-5p","PRKAB1"
"hsa-miR-150-5p","PRKCA"
"hsa-miR-150-5p","PRPF38A"
"hsa-miR-150-5p","PRPS1"
"hsa-miR-150-5p","PTGFR"
"hsa-miR-150-5p","PTPN4"
"hsa-miR-150-5p","PTPRB"
"hsa-miR-150-5p","PTRF"
"hsa-miR-150-5p","RAB11A"
"hsa-miR-150-5p","RAB9A"
"hsa-miR-150-5p","RABAC1"
"hsa-miR-150-5p","RAD51"
"hsa-miR-150-5p","RAI1"
"hsa-miR-150-5p","RAPGEF6"
"hsa-miR-150-5p","RBL1"
"hsa-miR-150-5p","REL"
"hsa-miR-150-5p","REPS2"
"hsa-miR-150-5p","RHOH"
"hsa-miR-150-5p","ROCK1"
"hsa-miR-150-5p","S1PR1"
"hsa-miR-150-5p","SBF1"
"hsa-miR-150-5p","SEPHS1"
"hsa-miR-150-5p","SERF2"
"hsa-miR-150-5p","SFPQ"
"hsa-miR-150-5p","SGTB"
"hsa-miR-150-5p","SH3BP5"
"hsa-miR-150-5p","SKP1"
"hsa-miR-150-5p","SMARCD1"
"hsa-miR-150-5p","SMC3"
"hsa-miR-150-5p","SNX2"
"hsa-miR-150-5p","SOD2"
"hsa-miR-150-5p","SPIB"
"hsa-miR-150-5p","SPTBN1"
"hsa-miR-150-5p","STAT1"
"hsa-miR-150-5p","SUV39H2"
"hsa-miR-150-5p","TBL3"
"hsa-miR-150-5p","TCEB2"
"hsa-miR-150-5p","TEK"
"hsa-miR-150-5p","TEP1"
"hsa-miR-150-5p","TLR7"
"hsa-miR-150-5p","TMOD3"
"hsa-miR-150-5p","TNFSF15"
"hsa-miR-150-5p","TPM3"
"hsa-miR-150-5p","TRAF3IP2"
"hsa-miR-150-5p","TRIOBP"
"hsa-miR-150-5p","TXK"
"hsa-miR-150-5p","UBE2E3"
"hsa-miR-150-5p","ULK2"
"hsa-miR-150-5p","VEGFA"
"hsa-miR-150-5p","WDR77"
"hsa-miR-150-5p","WTAP"
"hsa-miR-150-5p","ZEB1"
"hsa-miR-150-5p","ZFP91"
"hsa-miR-150-5p","ZNF426"
"hsa-miR-151a-5p","AATF"
"hsa-miR-151a-5p","ABT1"
"hsa-miR-151a-5p","ACP1"
"hsa-miR-151a-5p","ADNP"
"hsa-miR-151a-5p","AFF1"
"hsa-miR-151a-5p","ANK2"
"hsa-miR-151a-5p","ATP2A2"
"hsa-miR-151a-5p","BAZ1A"
"hsa-miR-151a-5p","BRAF"
"hsa-miR-151a-5p","CALCR"
"hsa-miR-151a-5p","CASP2"
"hsa-miR-151a-5p","CBX3"
"hsa-miR-151a-5p","CBX5"
"hsa-miR-151a-5p","CCND1"
"hsa-miR-151a-5p","CCNE1"
"hsa-miR-151a-5p","CCNG1"
"hsa-miR-151a-5p","CCT3"
"hsa-miR-151a-5p","CCT5"
"hsa-miR-151a-5p","CDK5R1"
"hsa-miR-151a-5p","CEACAM5"
"hsa-miR-151a-5p","CKAP5"
"hsa-miR-151a-5p","CLK1"
"hsa-miR-151a-5p","CNOT1"
"hsa-miR-151a-5p","COL1A1"
"hsa-miR-151a-5p","CRMP1"
"hsa-miR-151a-5p","DYNLT1"
"hsa-miR-151a-5p","E2F6"
"hsa-miR-151a-5p","EAPP"
"hsa-miR-151a-5p","EDNRA"
"hsa-miR-151a-5p","EIF3B"
"hsa-miR-151a-5p","EIF3J"
"hsa-miR-151a-5p","ELK4"
"hsa-miR-151a-5p","ERCC5"
"hsa-miR-151a-5p","FBLN5"
"hsa-miR-151a-5p","FKBP4"
"hsa-miR-151a-5p","FSTL3"
"hsa-miR-151a-5p","FXR1"
"hsa-miR-151a-5p","GAPDH"
"hsa-miR-151a-5p","GAS7"
"hsa-miR-151a-5p","GLMN"
"hsa-miR-151a-5p","GNAI3"
"hsa-miR-151a-5p","GPN1"
"hsa-miR-151a-5p","HIF1A"
"hsa-miR-151a-5p","HMGB1"
"hsa-miR-151a-5p","HNRNPA2B1"
"hsa-miR-151a-5p","HNRNPUL1"
"hsa-miR-151a-5p","HOXA3"
"hsa-miR-151a-5p","HSP90AB1"
"hsa-miR-151a-5p","HSPA8"
"hsa-miR-151a-5p","HSPA9"
"hsa-miR-151a-5p","IGF2"
"hsa-miR-151a-5p","IKBKB"
"hsa-miR-151a-5p","MAF"
"hsa-miR-151a-5p","MATR3"
"hsa-miR-151a-5p","MSH6"
"hsa-miR-151a-5p","MSN"
"hsa-miR-151a-5p","MTF2"
"hsa-miR-151a-5p","MYC"
"hsa-miR-151a-5p","NCKAP1"
"hsa-miR-151a-5p","NCL"
"hsa-miR-151a-5p","NCOA3"
"hsa-miR-151a-5p","NCOA6"
"hsa-miR-151a-5p","NFIA"
"hsa-miR-151a-5p","NR4A1"
"hsa-miR-151a-5p","NRAS"
"hsa-miR-151a-5p","NRBP1"
"hsa-miR-151a-5p","NTRK2"
"hsa-miR-151a-5p","NUFIP2"
"hsa-miR-151a-5p","PBK"
"hsa-miR-151a-5p","PDHA1"
"hsa-miR-151a-5p","PELI2"
"hsa-miR-151a-5p","PFN2"
"hsa-miR-151a-5p","PGK1"
"hsa-miR-151a-5p","PLAGL2"
"hsa-miR-151a-5p","PMP22"
"hsa-miR-151a-5p","POU4F1"
"hsa-miR-151a-5p","PPP1CC"
"hsa-miR-151a-5p","PPP2CB"
"hsa-miR-151a-5p","PPRC1"
"hsa-miR-151a-5p","PRKAA2"
"hsa-miR-151a-5p","PSME3"
"hsa-miR-151a-5p","PTBP1"
"hsa-miR-151a-5p","PTGER3"
"hsa-miR-151a-5p","RBM12"
"hsa-miR-151a-5p","RHOA"
"hsa-miR-151a-5p","RHOQ"
"hsa-miR-151a-5p","RIF1"
"hsa-miR-151a-5p","RPA1"
"hsa-miR-151a-5p","SAE1"
"hsa-miR-151a-5p","SETBP1"
"hsa-miR-151a-5p","SETD7"
"hsa-miR-151a-5p","SKP1"
"hsa-miR-151a-5p","SNRNP200"
"hsa-miR-151a-5p","SNX1"
"hsa-miR-151a-5p","SNX17"
"hsa-miR-151a-5p","SOX4"
"hsa-miR-151a-5p","TBX2"
"hsa-miR-151a-5p","TCOF1"
"hsa-miR-151a-5p","TFDP1"
"hsa-miR-151a-5p","TLE1"
"hsa-miR-151a-5p","TMED2"
"hsa-miR-151a-5p","TMEM98"
"hsa-miR-151a-5p","TMPO"
"hsa-miR-151a-5p","TNIK"
"hsa-miR-151a-5p","TRIM25"
"hsa-miR-151a-5p","TRIM5"
"hsa-miR-151a-5p","TTF2"
"hsa-miR-151a-5p","TUBB"
"hsa-miR-151a-5p","UBE2N"
"hsa-miR-151a-5p","UCHL1"
"hsa-miR-151a-5p","USP6NL"
"hsa-miR-151a-5p","UTRN"
"hsa-miR-151a-5p","WAC"
"hsa-miR-151a-5p","XPO1"
"hsa-miR-151a-5p","XPOT"
"hsa-miR-151a-5p","YWHAB"
"hsa-miR-151a-5p","YWHAQ"
"hsa-miR-151a-5p","ZFPM2"
"hsa-miR-151b","ARHGDIA"
"hsa-miR-151b","FBXO28"
"hsa-miR-152-5p","ABCA1"
"hsa-miR-152-5p","ABL2"
"hsa-miR-152-5p","ABLIM1"
"hsa-miR-152-5p","ACVR1"
"hsa-miR-152-5p","ADAM10"
"hsa-miR-152-5p","ADAM17"
"hsa-miR-152-5p","AKAP1"
"hsa-miR-152-5p","ANK2"
"hsa-miR-152-5p","AP1G1"
"hsa-miR-152-5p","ARHGAP21"
"hsa-miR-152-5p","ARHGEF12"
"hsa-miR-152-5p","ARID3A"
"hsa-miR-152-5p","ATP2A2"
"hsa-miR-152-5p","ATP2B4"
"hsa-miR-152-5p","ATP6AP2"
"hsa-miR-152-5p","ATXN1"
"hsa-miR-152-5p","BACH2"
"hsa-miR-152-5p","BHLHE41"
"hsa-miR-152-5p","BNIP2"
"hsa-miR-152-5p","BTG2"
"hsa-miR-152-5p","C1orf35"
"hsa-miR-152-5p","CADM1"
"hsa-miR-152-5p","CAMK2A"
"hsa-miR-152-5p","CAST"
"hsa-miR-152-5p","CAV2"
"hsa-miR-152-5p","CCND1"
"hsa-miR-152-5p","CD151"
"hsa-miR-152-5p","CDK6"
"hsa-miR-152-5p","CDKN1B"
"hsa-miR-152-5p","CEP72"
"hsa-miR-152-5p","CFL2"
"hsa-miR-152-5p","CHD9"
"hsa-miR-152-5p","CHMP4B"
"hsa-miR-152-5p","CLOCK"
"hsa-miR-152-5p","COL4A1"
"hsa-miR-152-5p","CUL5"
"hsa-miR-152-5p","CYTH3"
"hsa-miR-152-5p","DEDD"
"hsa-miR-152-5p","DLG2"
"hsa-miR-152-5p","DLL1"
"hsa-miR-152-5p","DMPK"
"hsa-miR-152-5p","DNMT1"
"hsa-miR-152-5p","DUSP1"
"hsa-miR-152-5p","DYRK1B"
"hsa-miR-152-5p","EDNRA"
"hsa-miR-152-5p","EFNB2"
"hsa-miR-152-5p","EGFR"
"hsa-miR-152-5p","ELAVL4"
"hsa-miR-152-5p","ELMO1"
"hsa-miR-152-5p","EMX2"
"hsa-miR-152-5p","EPAS1"
"hsa-miR-152-5p","EPN2"
"hsa-miR-152-5p","EPS15"
"hsa-miR-152-5p","ERBB3"
"hsa-miR-152-5p","ESR1"
"hsa-miR-152-5p","ETV1"
"hsa-miR-152-5p","ETV5"
"hsa-miR-152-5p","EYA3"
"hsa-miR-152-5p","F3"
"hsa-miR-152-5p","FAM46A"
"hsa-miR-152-5p","FANCA"
"hsa-miR-152-5p","FBN1"
"hsa-miR-152-5p","FEZ2"
"hsa-miR-152-5p","FGFR3"
"hsa-miR-152-5p","FLOT2"
"hsa-miR-152-5p","FOXK2"
"hsa-miR-152-5p","FOXP1"
"hsa-miR-152-5p","GAP43"
"hsa-miR-152-5p","GAS1"
"hsa-miR-152-5p","GDF6"
"hsa-miR-152-5p","GGA2"
"hsa-miR-152-5p","GRIN2A"
"hsa-miR-152-5p","H2AFY"
"hsa-miR-152-5p","HECW2"
"hsa-miR-152-5p","HIPK3"
"hsa-miR-152-5p","HLA-G"
"hsa-miR-152-5p","HMGA2"
"hsa-miR-152-5p","HOMER1"
"hsa-miR-152-5p","HOXC8"
"hsa-miR-152-5p","IGF1"
"hsa-miR-152-5p","IGFBP5"
"hsa-miR-152-5p","ITGA11"
"hsa-miR-152-5p","ITGA5"
"hsa-miR-152-5p","ITGA9"
"hsa-miR-152-5p","ITGB8"
"hsa-miR-152-5p","JARID2"
"hsa-miR-152-5p","JMJD1C"
"hsa-miR-152-5p","KCNJ10"
"hsa-miR-152-5p","KCNJ6"
"hsa-miR-152-5p","KIAA1217"
"hsa-miR-152-5p","KLC2"
"hsa-miR-152-5p","KLF6"
"hsa-miR-152-5p","KLHL5"
"hsa-miR-152-5p","LAMA4"
"hsa-miR-152-5p","LBR"
"hsa-miR-152-5p","LNPEP"
"hsa-miR-152-5p","LRRC41"
"hsa-miR-152-5p","LTBP1"
"hsa-miR-152-5p","MAF"
"hsa-miR-152-5p","MAF1"
"hsa-miR-152-5p","MAFB"
"hsa-miR-152-5p","MAP1B"
"hsa-miR-152-5p","MAP3K2"
"hsa-miR-152-5p","MAP4K2"
"hsa-miR-152-5p","MCM3AP"
"hsa-miR-152-5p","MDFIC"
"hsa-miR-152-5p","MDM4"
"hsa-miR-152-5p","MEOX2"
"hsa-miR-152-5p","MET"
"hsa-miR-152-5p","MITF"
"hsa-miR-152-5p","MKNK2"
"hsa-miR-152-5p","MLLT6"
"hsa-miR-152-5p","MNT"
"hsa-miR-152-5p","MRAS"
"hsa-miR-152-5p","MTMR9"
"hsa-miR-152-5p","MYO3A"
"hsa-miR-152-5p","MYO9A"
"hsa-miR-152-5p","NAT14"
"hsa-miR-152-5p","NCAM1"
"hsa-miR-152-5p","NCKAP1"
"hsa-miR-152-5p","NCKIPSD"
"hsa-miR-152-5p","NCOA1"
"hsa-miR-152-5p","NCOR1"
"hsa-miR-152-5p","NFAT5"
"hsa-miR-152-5p","NFE2L1"
"hsa-miR-152-5p","NLK"
"hsa-miR-152-5p","NOG"
"hsa-miR-152-5p","NRP1"
"hsa-miR-152-5p","OSTF1"
"hsa-miR-152-5p","PAG1"
"hsa-miR-152-5p","PCYT2"
"hsa-miR-152-5p","PDE4D"
"hsa-miR-152-5p","PDE5A"
"hsa-miR-152-5p","PICALM"
"hsa-miR-152-5p","PIK3CA"
"hsa-miR-152-5p","PNPLA2"
"hsa-miR-152-5p","PNRC2"
"hsa-miR-152-5p","PPARGC1A"
"hsa-miR-152-5p","PPARGC1B"
"hsa-miR-152-5p","PPFIA2"
"hsa-miR-152-5p","PPP1R10"
"hsa-miR-152-5p","PPP1R12A"
"hsa-miR-152-5p","PPP2R5E"
"hsa-miR-152-5p","PRKAA1"
"hsa-miR-152-5p","PRNP"
"hsa-miR-152-5p","PTCD3"
"hsa-miR-152-5p","PTEN"
"hsa-miR-152-5p","PTGES3"
"hsa-miR-152-5p","PTPN14"
"hsa-miR-152-5p","PTPRD"
"hsa-miR-152-5p","PTPRM"
"hsa-miR-152-5p","QKI"
"hsa-miR-152-5p","RAI14"
"hsa-miR-152-5p","RALY"
"hsa-miR-152-5p","RASSF8"
"hsa-miR-152-5p","RBM23"
"hsa-miR-152-5p","ROBO1"
"hsa-miR-152-5p","ROCK1"
"hsa-miR-152-5p","RORA"
"hsa-miR-152-5p","RORB"
"hsa-miR-152-5p","RTN4"
"hsa-miR-152-5p","RUNX1T1"
"hsa-miR-152-5p","RYBP"
"hsa-miR-152-5p","SCN8A"
"hsa-miR-152-5p","SERPINE1"
"hsa-miR-152-5p","SETDB1"
"hsa-miR-152-5p","SH2B3"
"hsa-miR-152-5p","SH3KBP1"
"hsa-miR-152-5p","SH3PXD2A"
"hsa-miR-152-5p","SKP1"
"hsa-miR-152-5p","SMAD5"
"hsa-miR-152-5p","SMARCD1"
"hsa-miR-152-5p","SMURF2"
