,node,importance
1589,hsa-miR-502-5p,0.00013776685253201078
1590,ARRB1,0.00013769732459637855
1591,NACC1,0.0001376324137484382
1592,CLSTN1,0.00013755646169599483
1593,PAPOLA,0.00013753470784746475
1594,hsa-miR-335-5p,0.0001374906008309688
1595,NUP210,0.00013748279872204526
1596,CDC7,0.00013746540644396244
1597,WNT1,0.00013737748012516767
1598,NME4,0.00013735072360820228
1599,HOXD10,0.00013727672545142824
1600,ACTR3,0.0001372562654611643
1601,hsa-miR-6820-5p,0.00013724634086566956
1602,COL4A4,0.00013724492337369322
1603,CD99,0.00013721642795637735
1604,LRRC59,0.00013720761000315967
1605,GOLGA4,0.00013710048691574248
1606,SNAPC1,0.00013700010269148606
1607,DCX,0.00013685605862377546
1608,DLL1,0.00013674763204401088
1609,BCL2L1,0.00013668242289630923
1610,TFG,0.00013664155729612164
1611,CUL5,0.00013663794351289124
1612,RRAD,0.00013649973044145647
1613,hsa-miR-3940-5p,0.000136475898347517
1614,CAST,0.00013638875345908718
1615,MAP2K1,0.00013635909176872173
1616,ACTN1,0.000136317618645189
1617,FUBP1,0.00013608489428439886
1618,XBP1,0.00013608287126358552
1619,SPRY1,0.00013600949953523753
1620,PTGES3,0.00013594621734805602
1621,SATB2,0.00013590860678494424
1622,MADD,0.0001358988285183208
1623,UBR4,0.00013589047794962007
1624,ARNTL2,0.00013573748059685819
1625,GOSR1,0.00013560859716170128
1626,ECT2,0.00013557433112238227
1627,ZBTB44,0.00013556951414430465
1628,RAB22A,0.00013554143527132122
1629,VSNL1,0.0001355151562419325
1630,HNRNPL,0.00013545897154292164
1631,PPP1R9A,0.0001354336756751785
1632,FZD5,0.00013531330998148517
1633,CKAP4,0.00013529138951938135
1634,CD59,0.0001350966165063827
1635,PPP1CC,0.00013506975008740615
1636,BMPR1A,0.00013502386031013686
1637,ARF1,0.0001349605584662594
1638,PJA2,0.00013492952619742013
1639,RAG1,0.00013460037346983174
1640,SPTBN1,0.0001345608678454458
1641,RIF1,0.0001345464599589061
1642,PREP,0.00013453237846827265
1643,ARFIP1,0.00013436143102190696
1644,RELA,0.00013435502097702202
1645,UACA,0.00013420215255275102
1646,CHD4,0.00013415145359109835
1647,PSMA4,0.0001341382261245006
1648,LPHN2,0.000134069330683082
1649,FGF1,0.00013406844654350125
1650,POLR2B,0.0001339695038001629
1651,ZNF426,0.00013393160647360352
1652,LIMD1,0.00013386359762545424
1653,TIMP3,0.0001338235357712859
1654,DIS3,0.00013357508846991234
1655,CIT,0.000133532359639164
1656,ELK1,0.0001335221669753149
1657,RCN1,0.000133411102236863
1658,SMARCD1,0.00013332571249210826
1659,PLK2,0.00013324326564552794
1660,TUBA1B,0.00013317063604873883
1661,LAMA3,0.00013316940329736806
1662,hsa-miR-3928-5p,0.00013306557224111807
1663,hsa-miR-505-5p,0.0001329951448010618
1664,TPT1,0.00013292657504946218
1665,APC,0.00013287465684521017
1666,SERF2,0.00013285550579179294
1667,JUNB,0.00013285213757074116
1668,EPHB2,0.00013278544972890444
1669,HIVEP3,0.0001326313364390826
1670,CKAP5,0.0001321185778096014
1671,WBP1,0.00013193199276975728
1672,C10orf2,0.00013192164594274156
1673,hsa-miR-4482-5p,0.0001317256933214263
1674,hsa-miR-3620-5p,0.0001316847764463627
1675,RIC8A,0.0001314892856124475
1676,HSPG2,0.00013144150246994734
1677,SNIP1,0.0001311350135424169
1678,PPL,0.0001310972488449713
1679,DLL4,0.00013102777377254523
1680,OTX2,0.00013098568189302912
1681,MID1IP1,0.00013081769701210608
1682,hsa-miR-4797-5p,0.0001308149665779949
1683,TUBB2A,0.00013079459357889523
1684,EXOSC6,0.00013075110343547413
1685,EEF2K,0.00013074995199962376
1686,CDC73,0.0001305887541873458
1687,EPN2,0.0001305496642187353
1688,MED16,0.00013053644295965032
1689,PPIG,0.00013040417556094518
1690,PPP2CA,0.00013029666317244528
1691,ZNF473,0.0001302313307487931
1692,STEAP3,0.00013020281918974276
1693,TAF4,0.00013011079050007595
1694,CASP9,0.00012995474248684227
1695,ZFYVE20,0.00012993673841670903
1696,GAB1,0.00012991777749262452
1697,RASSF5,0.0001298789303543231
1698,DHX9,0.00012980333360807018
1699,MAPK9,0.0001297805536848269
1700,TRIM28,0.00012974816476669376
1701,PTPN12,0.00012957053828680786
1702,GNB5,0.00012950332025431718
1703,FUS,0.0001294748289633587
1704,hsa-miR-6773-5p,0.00012946196405155241
1705,KIT,0.00012938176480908962
1706,PTK2,0.00012932376255339788
1707,GIT1,0.00012923054784380166
1708,RCAN1,0.00012911141124453696
1709,PAX2,0.00012899809838321766
1710,RRM1,0.00012894373332502791
1711,PTPN1,0.00012885216433790875
1712,AKIRIN2,0.0001288444849269188
1713,hsa-miR-581,0.00012862020682152846
1714,SIAH1,0.00012858414104906872
1715,MINK1,0.00012848225028834685
1716,HOXB2,0.00012841580920297052
1717,KIAA0513,0.00012836075822781126
1718,JAG1,0.0001282704865889001
1719,FEN1,0.00012821566414710324
1720,EIF4B,0.00012817555975146473
1721,AIFM1,0.00012816827048221633
1722,hsa-miR-6731-5p,0.00012807403351331018
1723,BLM,0.00012802818019966
1724,SMARCA5,0.0001276113703494738
1725,NKAP,0.00012759515105824926
1726,FNBP1L,0.00012758849502753831
1727,ZFR,0.00012749490052371473
1728,NR6A1,0.000127486740029503
1729,hsa-miR-6748-5p,0.00012745358235376764
1730,hsa-miR-4726-5p,0.00012744456295722245
1731,B4GALT3,0.00012739384378179
1732,SNX6,0.00012734916593377406
1733,MID1,0.0001272386281692287
1734,LITAF,0.00012719063021590223
1735,THAP1,0.00012710064100503738
1736,hsa-miR-579-5p,0.00012709712699814584
1737,RDH11,0.0001270480643451228
1738,SIX1,0.00012703211550957536
1739,UNC5A,0.00012702217153404559
1740,PABPN1,0.00012694184239849147
1741,GREM2,0.00012690010370405676
1742,CCDC137,0.00012687595772745887
1743,PTGFRN,0.0001268268902611247
1744,RAI2,0.00012679994248796392
1745,GFRA1,0.00012662514688529044
1746,MNT,0.00012657505005527113
1747,ANKRA2,0.00012654909350426984
1748,SRC,0.00012652486978047698
1749,TOR1AIP1,0.00012649902170885221
1750,GGA3,0.00012646762499154325
1751,TRPV6,0.0001262874174277842
1752,hsa-miR-1287-5p,0.00012628372813262856
1753,hsa-miR-6747-5p,0.0001262413204160449
1754,DKC1,0.00012619010347334798
1755,hsa-miR-3613-5p,0.00012615328050824396
1756,TOLLIP,0.0001260803397297781
1757,GADD45G,0.00012604895665299228
1758,NPM3,0.00012597618947575553
1759,TUBGCP3,0.00012596341578796004
1760,hsa-miR-4640-5p,0.00012596213397729657
1761,hsa-miR-6753-5p,0.00012594976142400944
1762,ADAM23,0.00012594569048311074
1763,PLCG1,0.0001259261683123076
1764,AMOTL2,0.000125759998085719
1765,hsa-miR-411-5p,0.00012570251784782468
1766,hsa-miR-708-5p,0.00012562554966707943
1767,CUL4A,0.00012562514254861495
1768,IRF1,0.00012556464873580603
1769,HBEGF,0.0001255627921118566
1770,hsa-miR-3150a-5p,0.00012552578240194467
1771,hsa-miR-3941,0.00012542317595478494
1772,GDE1,0.00012537154615234838
1773,SEC31A,0.00012531426984070708
1774,TIMM17A,0.00012524750391906372
1775,PTGES2,0.00012523438083506837
1776,hsa-miR-365a-5p,0.00012513374459049395
1777,SETD5,0.00012506133116147423
1778,PER1,0.0001250499736713214
1779,TMED2,0.00012501347931629926
1780,CALR,0.00012497576734317965
1781,ZBTB45,0.00012493802863906316
1782,STK11,0.00012493698219677142
1783,CACHD1,0.00012489490391523394
1784,FZD2,0.0001248894131689739
1785,ATXN7,0.00012487900859372425
1786,MAPT,0.00012485443730941747
1787,MAPK14,0.00012480720046451058
1788,SGTB,0.00012479917690963213
1789,UCK2,0.00012468935108674747
1790,HMGB2,0.00012462954563466247
1791,FBXW11,0.00012453436244422793
1792,RUFY2,0.00012449431477447496
1793,SF1,0.00012448070713353237
1794,CDK8,0.00012440538075296227
1795,SRPK2,0.00012437494602514108
1796,INCENP,0.00012434215001595452
1797,ACACA,0.0001243350801867371
1798,hsa-miR-3678-5p,0.00012431528697260234
1799,WEE1,0.00012419402625581585
1800,hsa-miR-6879-5p,0.00012419048138560959
1801,NR2F6,0.00012417563097962564
1802,PSMD7,0.00012417117607540956
1803,INSIG1,0.0001241563143318649
1804,hsa-miR-7110-5p,0.00012413362093781125
1805,CD226,0.00012397371261497505
1806,PIK3CA,0.00012395745176923265
1807,hsa-miR-5695,0.00012386617615323619
1808,hsa-miR-4658,0.00012375708737169018
1809,H3F3B,0.00012355019040390282
1810,hsa-miR-3157-5p,0.00012347597054702516
1811,NPDC1,0.00012345029182543826
1812,MAGI2,0.00012315639981179036
1813,ANXA5,0.00012311559443024619
1814,CHUK,0.00012311542980033755
1815,GRM5,0.00012304525187779744
1816,NUP214,0.0001229675899064526
1817,PLCB1,0.0001229146263927858
1818,EPB41L3,0.00012288376602313098
1819,CHRD,0.0001228791605366785
1820,BACE1,0.00012271778439681017
1821,RET,0.00012271114139987847
1822,ZEB2,0.00012263756547647295
1823,USP13,0.00012234504388843138
1824,KLHL23,0.0001223376703849352
1825,SSRP1,0.00012214525269321815
1826,SNRPC,0.00012213197220117385
1827,KSR1,0.00012198977653361085
1828,SYT2,0.00012192286741027763
1829,DAB1,0.00012188811317694015
1830,EDNRB,0.00012188663834595207
1831,PPFIBP1,0.00012175854528206369
1832,PSMD2,0.00012175789113214353
1833,PHC2,0.0001216597481498939
1834,ATP6V1A,0.00012158774624416495
1835,TRIM11,0.00012148717946257293
1836,PKD2,0.00012145896043207285
1837,RGL1,0.00012145518350352556
1838,CCT4,0.00012141322453259737
1839,FOXL1,0.00012141320407051102
1840,GOLM1,0.00012140052114856734
1841,SYT6,0.00012131112084476717
1842,TAF9B,0.00012121638396722278
1843,SOCS2,0.00012115148532631309
1844,hsa-miR-7976,0.00012110003846144231
1845,WT1,0.00012107324045531375
1846,ARPC5,0.00012106531025514076
1847,NHLH2,0.00012105821156382118
1848,TCP1,0.00012104630200594515
1849,RGS4,0.00012102740248699296
1850,UBE2G1,0.00012100778989025958
1851,CPNE2,0.00012100768224516144
1852,PPARD,0.00012089535965229669
1853,MBD4,0.00012086190804940408
1854,EIF4EBP1,0.00012085909514639039
1855,ETF1,0.00012082819572204946
1856,PILRB,0.00012081381997758808
1857,FRZB,0.00012077677455423916
1858,RNF41,0.00012074309226993946
1859,NUP153,0.0001207313526132963
1860,TCF21,0.00012066383321678534
1861,DPY30,0.0001206621166088629
1862,IFNGR2,0.00012060857134312657
1863,PLEKHM1,0.00012059257594189034
1864,PITPNA,0.0001205227066577077
1865,TOP2B,0.00012049791007834325
1866,APAF1,0.000120382346282152
1867,SUCLG2,0.00012023401838128338
1868,hsa-miR-6847-5p,0.00012019033257851039
1869,FAM101B,0.0001201544321817238
1870,DR1,0.00012013147139445414
1871,H2AFX,0.00012009294617535789
1872,ZDHHC3,0.00012004569199866922
1873,FBL,0.00012001983336162337
1874,TNPO2,0.00011988638520852111
1875,hsa-miR-500a-5p,0.00011984342762872357
1876,TRRAP,0.00011978763555587099
1877,hsa-miR-3190-5p,0.000119778650313664
1878,LTBP1,0.00011977588480857222
1879,SET,0.00011970347864504457
1880,DDX54,0.00011964759520451756
1881,SOS2,0.00011954184238161206
1882,HOXD11,0.00011951504549481681
1883,FGF18,0.00011949073007449337
1884,POP7,0.00011943875469203959
1885,RAD51,0.00011939106947429419
1886,EHMT1,0.00011914863158943325
1887,CHAF1A,0.00011912138548567089
1888,RFWD2,0.00011905519038994909
1889,HES1,0.00011899410724547787
1890,ATG4B,0.00011882766539521433
1891,SMARCA2,0.00011881913116773137
1892,DDX5,0.00011878324494619744
1893,CUL1,0.00011866661921921451
1894,CASP2,0.00011860594042783917
1895,UGP2,0.00011858615175407244
1896,GPBP1,0.00011856716095078244
1897,FNBP4,0.00011855961509158236
1898,SF3B1,0.00011837575825251597
1899,ARL5A,0.00011828227085548514
1900,hsa-miR-4665-5p,0.00011823797361550774
1901,hsa-miR-6834-5p,0.00011798898962108244
1902,PRR13,0.00011795085473939125
1903,ZNF7,0.0001179226428258419
1904,UQCRQ,0.00011784253807495669
1905,NXF1,0.0001178382400217812
1906,ADAP1,0.00011774116693746207
1907,hsa-miR-2110,0.00011766531355525673
1908,STX12,0.00011765846853747732
1909,hsa-miR-1296-5p,0.00011765097947698551
1910,ETV5,0.0001176506624826231
1911,GPI,0.00011761087442343131
1912,hsa-miR-6776-5p,0.00011760400146446851
1913,FNTB,0.00011752807311590297
1914,CSNK2A2,0.00011748573297366109
1915,LUC7L,0.00011746486210812859
1916,GDI2,0.00011734290590395808
1917,CRIPT,0.00011732859406473074
1918,CEBPG,0.00011729210494003579
1919,CDC37,0.0001172679785869512
1920,PSMA5,0.00011726294507818272
1921,RPS27A,0.00011725466400510375
1922,NPAT,0.00011717998866546796
1923,WDTC1,0.00011716458471609037
1924,hsa-miR-6849-5p,0.0001170440510641895
1925,TLE1,0.00011701989659871183
1926,RANBP9,0.00011695615289369321
1927,EIF3E,0.00011690904891398595
1928,TRAF3IP2,0.00011686097498968967
1929,hsa-miR-3136-5p,0.00011679372718049941
1930,RAB33B,0.00011677292608945022
1931,PHGDH,0.0001164962500241279
1932,BRI3BP,0.00011640185460919497
1933,NUAK2,0.00011639112856395795
1934,NAV2,0.00011638244355811986
1935,GDI1,0.00011630942634940694
1936,hsa-miR-378c,0.00011629974663790252
1937,PLEKHF2,0.0001162516778489486
1938,IVNS1ABP,0.00011619764800623884
1939,TBC1D4,0.00011613933814045743
1940,MYD88,0.00011613266984593209
1941,CCAR1,0.00011611730151429326
1942,CLPB,0.0001161092248360568
1943,WARS,0.00011606475465103615
1944,hsa-miR-500b-5p,0.00011602315433429821
1945,BMI1,0.00011596557620644427
1946,RAB4A,0.00011591724647204287
1947,IMPA2,0.00011577007095947213
1948,hsa-miR-6804-5p,0.00011558596917606466
1949,hsa-miR-1236-5p,0.00011550476354981975
1950,NFIX,0.00011547409673499976
1951,CPE,0.00011532237242970423
1952,CCDC85A,0.00011522533330533339
1953,PKP4,0.00011520995628413272
1954,CDK2AP1,0.00011513523672621342
1955,hsa-miR-3684,0.00011504619592542525
1956,SNX24,0.00011489192636176901
1957,hsa-miR-548aq-5p,0.00011487340150576903
1958,SMARCA4,0.00011479824479807711
1959,CDC23,0.00011478478413082344
1960,RAC1,0.00011478305378384955
1961,HDAC9,0.0001147662144740723
1962,hsa-miR-3654,0.00011474764420395887
1963,GPBP1L1,0.00011466073340013914
1964,hsa-miR-323a-5p,0.00011461342301620932
1965,hsa-miR-4777-5p,0.00011457944122634648
1966,PTGFR,0.000114510419983458
1967,MYRIP,0.00011443665123070342
1968,TRAP1,0.00011443475309868675
1969,LRP1B,0.00011440165439172358
1970,EPS8,0.00011432690550245892
1971,SOCS5,0.00011431672787862225
1972,SYTL2,0.00011420861488289928
1973,RPN1,0.00011419991395264354
1974,SYT4,0.00011418669226953996
1975,KIF1C,0.00011416336515135215
1976,POLR1A,0.00011399003078138804
1977,CPNE1,0.00011395235384990346
1978,GTF3C2,0.00011387597956339403
1979,PKD1,0.00011371865730416201
1980,TLE4,0.00011370219444970439
1981,ZBED1,0.00011364227893983479
1982,RNPS1,0.00011347433007953923
1983,TSPYL2,0.00011338176636478693
1984,KIAA1217,0.00011301961882572173
1985,KLF13,0.00011286940989326396
1986,NSF,0.00011273525663882128
1987,hsa-miR-6814-5p,0.00011270276901665513
1988,RAPGEF3,0.00011265892485010228
1989,hsa-miR-3942-5p,0.000112551451938246
1990,IGFBP3,0.00011243202924302689
1991,HCFC1,0.00011229707829365805
1992,NBL1,0.00011225511754256858
1993,HIVEP1,0.00011224720966713334
1994,DNTTIP2,0.00011223500442219626
1995,MARCKSL1,0.00011216017387180547
1996,COPS6,0.00011213986006767594
1997,NOTCH1,0.0001121217296330396
1998,hsa-miR-5090,0.00011208865527999039
1999,NDOR1,0.00011208653309454257
2000,UBR1,0.00011201636393136929
2001,TIMELESS,0.000111949006229264
2002,hsa-miR-4674,0.00011191222950729779
2003,SUPT16H,0.00011183909643640664
2004,ZNF287,0.00011183318726103879
2005,GADD45A,0.0001118228855354397
2006,TACC3,0.00011177997006299825
2007,IL2RA,0.00011174761417270255
2008,MCF2L,0.00011169384027621551
2009,HEYL,0.00011168379480465472
2010,CCT7,0.00011166141312968107
2011,TTC17,0.00011164327305988066
2012,TBR1,0.00011164048630226275
2013,USP8,0.00011144628217635957
2014,RCOR3,0.00011141159162923068
2015,TAF13,0.00011138561186095779
2016,LRP12,0.00011135606048639527
2017,NUCB1,0.00011120319088869797
2018,ZNF446,0.00011118054850273648
2019,ITFG1,0.00011116620995698116
2020,TBK1,0.00011113843139325085
2021,CD86,0.00011113598807713439
2022,RAB3D,0.00011107987915255468
2023,HSP90AB1,0.0001110550438033546
2024,RPS6KA6,0.00011098905542432276
2025,PPP2R1A,0.0001108759592558452
2026,PPP3CA,0.00011063485439883629
2027,SLC9A3R1,0.00011060851787546191
2028,GNA11,0.00011056878902528775
2029,EGLN1,0.00011039372158708496
2030,TNC,0.00011021601048491509
2031,ARHGDIA,0.00011017283296643574
2032,UBE2R2,0.0001101120489116855
2033,TAF5L,0.0001100565487316928
2034,hsa-miR-5581-5p,0.00011004207151283313
2035,PRC1,0.00011000477071869875
2036,C1QBP,0.00011000406381062435
2037,TAF1D,0.00010990282143775025
2038,DMPK,0.0001098423758138566
2039,GTF2E2,0.00010983241357884294
2040,BCL11A,0.00010966420174553953
2041,RAB3IP,0.00010964067350638521
2042,ANXA2,0.00010960584810471394
2043,LYST,0.00010959588377178199
2044,DLGAP4,0.00010955932178034938
2045,VPS4A,0.00010951562297135522
2046,PRPF4B,0.00010942877917111811
2047,PLEKHA1,0.00010942211454091643
2048,hsa-miR-6895-5p,0.00010938837496546425
2049,ACLY,0.00010928981173425278
2050,TGFB1I1,0.0001092223490779402
2051,PTK2B,0.00010916243518378957
2052,BATF,0.00010916090816977664
2053,CIRBP,0.00010913029841958007
2054,APLP2,0.0001088635988459401
2055,TOX4,0.00010871284942661962
2056,KTN1,0.00010866466610697175
2057,DKK1,0.00010857589295605079
2058,CNTNAP2,0.0001085216474406734
2059,DDX19A,0.0001084433456616182
2060,ETV3,0.00010828408902242596
2061,LMO4,0.00010818648315558247
2062,BTBD1,0.00010816424735701501
2063,FBN2,0.00010808473017511456
2064,MEX3B,0.0001080686046353034
2065,MDH2,0.00010804932863136996
2066,RAD54L2,0.00010787760423090366
2067,GAP43,0.00010780144951828529
2068,SUB1,0.00010776108465821125
2069,FAM83D,0.0001076546764246391
2070,hsa-miR-4756-5p,0.00010765169475136428
2071,CDT1,0.00010763754653051228
2072,EXOC8,0.00010762002538551882
2073,ZFP36,0.00010753154243494932
2074,ADM,0.00010752092453196918
2075,hsa-miR-1301-5p,0.00010751227402949282
2076,TGFB1,0.00010750512251208196
2077,POLL,0.00010748547783101766
2078,PAWR,0.00010740945459017167
2079,EIF4A2,0.00010732497005131795
2080,UCP3,0.00010718055401582517
2081,RFX3,0.00010715912803566472
2082,FASLG,0.00010710991988956228
2083,hsa-miR-3909,0.00010710890580353898
2084,NCK2,0.00010709929948398156
2085,OCRL,0.00010687359196785306
2086,SH3RF1,0.00010684628537735669
2087,KLHL8,0.00010681825738220143
2088,PPM1G,0.00010680166482034302
2089,MED7,0.00010678438044443827
2090,FOXO3,0.00010677992800219296
2091,SMC3,0.00010676854832065963
2092,KCNB1,0.00010669156577414124
2093,MAPKAPK5,0.00010664600902781861
2094,APBB3,0.00010647015030337817
2095,ZNF580,0.00010645043765822718
2096,DUSP9,0.00010642579573633368
2097,CCNC,0.00010633372773249372
2098,LTBP3,0.00010626826215448763
2099,COL4A3,0.00010618292435517116
2100,AP1S2,0.00010617834035015989
2101,WNT7B,0.00010602933793511945
2102,DIAPH2,0.00010601064687532632
2103,PDE4DIP,0.00010597838143020848
2104,LPAR2,0.0001059779584750296
2105,BRD4,0.00010596297346766231
2106,DYNC1H1,0.00010589443490886356
2107,SRP72,0.0001058755263285925
2108,GNAS,0.00010579295584921624
2109,PGK1,0.00010578493248128036
2110,RBAK,0.00010566999500673996
2111,MEIS1,0.00010562529314621472
2112,SMS,0.00010562061337068383
2113,DDX1,0.00010561459966516481
2114,SLC9A3R2,0.00010560487729893828
2115,PABPC4,0.00010542275782866387
2116,JAM3,0.00010537875063139304
2117,IKBKAP,0.00010527939422693997
2118,UTRN,0.00010509255350968072
2119,NFATC1,0.000105079340228848
2120,POU5F1,0.0001049277538810746
2121,hsa-miR-597-5p,0.0001048954178318335
2122,SYMPK,0.0001048756217059838
2123,KDELR1,0.00010485954776876023
2124,TNPO3,0.00010484854187222277
2125,CHMP4B,0.00010483839281654524
2126,TCF19,0.00010480047308763745
2127,ADAMTS1,0.0001047025705539423
2128,CABLES2,0.00010458774442695437
2129,HNRNPD,0.00010458017998419766
2130,hsa-miR-5010-5p,0.0001045228421789293
2131,KCND2,0.00010445342941339819
2132,ULK2,0.0001044530342538886
2133,IL6R,0.00010439578143097779
2134,GRIA1,0.00010417783006726089
2135,LDOC1,0.00010411898926021439
2136,ZFAND5,0.0001041177048387967
2137,CELSR3,0.00010409990310631802
2138,ZNF521,0.00010406797214388654
2139,RPL8,0.00010404338534332719
2140,GANAB,0.00010398375464651974
2141,CEACAM1,0.00010392012659620937
2142,SYNJ1,0.00010387530381246775
2143,TLX1,0.00010383363649723672
2144,PSAP,0.00010380822099618117
2145,SGSM2,0.00010380559059998476
2146,NCOA6,0.00010376460274877252
2147,BCL3,0.00010374857153990848
2148,M6PR,0.0001036923090094041
2149,MAP3K4,0.00010358985397659227
2150,ATP2B4,0.00010356358246624903
2151,RNF4,0.0001034291947759596
2152,NUMB,0.00010334239952594904
2153,CKB,0.00010329315698104127
2154,HAND2,0.00010326477956420288
2155,hsa-miR-3199,0.00010323430342877816
2156,RAB38,0.0001032210792399404
2157,LEPR,0.00010308250686827244
2158,CIC,0.00010305847327181521
2159,PNN,0.00010301304150029319
2160,hsa-miR-3191-5p,0.0001029085982690838
2161,PSMC4,0.00010290316550713966
2162,HOXC8,0.00010281673285458341
2163,TOMM20,0.00010276843501252645
2164,USO1,0.00010276079185465525
2165,hsa-miR-5187-5p,0.00010269535021029932
2166,hsa-miR-5696,0.00010249615036909066
2167,ZYX,0.0001024828505911387
2168,CRTC2,0.00010246630539089545
2169,GOLGB1,0.00010245688266704421
2170,GRK6,0.0001024266434683925
2171,RAB7A,0.00010241392279510367
2172,ID3,0.00010241107982665878
2173,RNF139,0.00010239746828053118
2174,HNRNPR,0.0001022272605688304
2175,RALBP1,0.0001021800421236592
2176,hsa-miR-5094,0.00010216608001034481
2177,FANCL,0.00010199815154434688
2178,VCP,0.00010194279677801579
2179,hsa-miR-217,0.00010192109503631304
2180,COPA,0.0001019009799098634
2181,SHANK2,0.00010179719350203569
2182,C11orf68,0.00010178669400379529
2183,ZNF689,0.00010176296392159081
2184,PRELP,0.00010175834264740962
2185,PPP2R5A,0.00010171821777079684
2186,hsa-miR-5698,0.00010164139550752317
2187,HSPA2,0.00010157522185896718
2188,HIC1,0.00010155540034502484
2189,SPRY2,0.00010139447162423141
2190,ZNF510,0.0001013199645243118
2191,HMGXB3,0.00010130827134311998
2192,RIMS2,0.00010124137029953464
2193,EN2,0.00010123507078643649
2194,PPP2R1B,0.00010122270746754273
2195,KRAS,0.00010117212345361414
2196,ZNF382,0.00010115023931785695
2197,ETV6,0.00010103965470445401
2198,hsa-miR-29b-2-5p,0.00010094809254642538
2199,ATXN2L,0.00010090829985546147
2200,VDR,0.00010090252503158756
2201,CDH11,0.00010089738683470208
2202,ATXN7L3,0.00010086051524192567
2203,BYSL,0.00010084194922129674
2204,NKIRAS2,0.0001006360863306662
2205,hsa-miR-6499-5p,0.00010063128258193682
2206,hsa-miR-3194-5p,0.00010057241882032056
2207,U2AF2,0.00010054689243155122
2208,PDGFA,0.00010051965644936423
2209,PTP4A2,0.00010046717584771394
2210,LZTS2,0.00010046479639537973
2211,PEG10,0.00010039674761361773
2212,TXNRD1,0.0001001980414932298
2213,FAM175A,0.00010010736559199831
2214,KARS,0.00010004279095124275
2215,SENP2,9.999293716306413e-05
2216,RAVER1,9.99464122041792e-05
2217,TRIM13,9.981664174200766e-05
2218,DBN1,9.973429688796844e-05
2219,ARL3,9.969600874632466e-05
2220,SETBP1,9.966947800149068e-05
2221,hsa-miR-6777-5p,9.964153837029742e-05
2222,TRIM65,9.959009918239979e-05
2223,WDR73,9.955798689408414e-05
2224,hsa-miR-3944-5p,9.951802405909257e-05
2225,ARHGAP29,9.94133545658541e-05
2226,hsa-miR-3130-5p,9.933544899502312e-05
2227,hsa-miR-3164,9.931782207235532e-05
2228,CYTH2,9.929613363650848e-05
2229,MED26,9.917177817401079e-05
2230,EPHA5,9.915666530329366e-05
2231,FLNB,9.91493075193222e-05
2232,SCN5A,9.911527848310653e-05
2233,AMOT,9.902346418840624e-05
2234,GLG1,9.897491853856656e-05
2235,hsa-miR-3173-5p,9.874063830373439e-05
2236,hsa-miR-874-5p,9.872683433190837e-05
2237,FAF1,9.870214337586935e-05
2238,MEN1,9.869090434885717e-05
2239,hsa-miR-550a-3-5p,9.864951428152052e-05
2240,ZNF638,9.863223599124022e-05
2241,hsa-miR-144-5p,9.862211333169347e-05
2242,AKT2,9.855792506622882e-05
2243,PAPPA2,9.849825642437187e-05
2244,CNR1,9.847372688160152e-05
2245,PSMD9,9.846636468705185e-05
2246,ITSN2,9.845999188580804e-05
2247,C10orf54,9.836597457835631e-05
2248,ZNF655,9.83260492134648e-05
2249,PLAGL1,9.829253365130559e-05
2250,TNK2,9.791525835755201e-05
2251,AKAP1,9.789354757513808e-05
2252,FHL1,9.788723633963466e-05
2253,BRAF,9.77977058312055e-05
2254,RAB11B,9.774139388573937e-05
2255,TOMM70A,9.766205567375933e-05
2256,MCM6,9.760984696355007e-05
2257,BEGAIN,9.757034893479852e-05
2258,CDC34,9.756061868541229e-05
2259,COL4A6,9.754469123507894e-05
2260,HMGN2,9.751004748568336e-05
2261,CCNDBP1,9.748427852969787e-05
2262,UBE2E3,9.74272694368433e-05
2263,hsa-miR-6810-5p,9.739553534075007e-05
2264,KEAP1,9.738183785173983e-05
2265,FDPS,9.735639821209738e-05
2266,hsa-miR-4676-5p,9.731076920118007e-05
2267,MAPRE3,9.723688154976258e-05
2268,FBXW7,9.723610579316961e-05
2269,GNG2,9.7106050935655e-05
2270,hsa-miR-6801-5p,9.707491345279012e-05
2271,GEMIN7,9.705570311966686e-05
2272,CSAD,9.702682783516483e-05
2273,hsa-miR-4664-5p,9.697951146708961e-05
2274,RAPGEF6,9.693569189423832e-05
2275,NPR3,9.691450746478586e-05
2276,STXBP1,9.687251426526572e-05
2277,SH3BP5L,9.682817750524813e-05
2278,NBN,9.678697179476402e-05
2279,hsa-miR-643,9.674731140329779e-05
2280,CLTA,9.66960463578365e-05
2281,RIPK2,9.667413326843625e-05
2282,hsa-miR-1910-5p,9.656391814897874e-05
2283,ACIN1,9.645790831982691e-05
2284,PRPH2,9.637933530767077e-05
2285,SUFU,9.635737750142975e-05
2286,PBXIP1,9.629751529619969e-05
2287,RGL2,9.626581249253139e-05
2288,TERT,9.623050064745241e-05
2289,hsa-miR-6501-5p,9.611251881774875e-05
2290,AFAP1,9.610670219373803e-05
2291,PTPRF,9.609915684117991e-05
2292,TRIM32,9.59665530643578e-05
2293,SNCG,9.591575395095522e-05
2294,hsa-miR-4653-5p,9.575280491518298e-05
2295,NRG1,9.574188518926973e-05
2296,DSN1,9.573954220427724e-05
2297,EPB41L2,9.571433879054237e-05
2298,LIMK1,9.565640460296567e-05
2299,hsa-miR-3137,9.549385958536998e-05
2300,DLGAP5,9.546836729236318e-05
